"59","1304 W ARDMORE, CHICAGO, IL, 60660","Match","Non_Exact","1304 W ARDMORE AVE, CHICAGO, IL, 60660","-87.66368716496731,41.98816342513618","605179179","R","17","031","030500","1012"
"60","1220 W ARDMORE, CHICAGO, IL, 60660","Match","Non_Exact","1220 W ARDMORE AVE, CHICAGO, IL, 60660","-87.6617670434228,41.98819042502436","605179239","R","17","031","030500","1010"
"61","1340 W ARDMORE, CHICAGO, IL, 60660","Match","Non_Exact","1340 W ARDMORE AVE, CHICAGO, IL, 60660","-87.66410238936078,41.988160279059684","605179180","R","17","031","030500","1012"
"62","5911 N GLENWOOD, CHICAGO, IL, 60660","Match","Non_Exact","5911 N GLENWOOD AVE, CHICAGO, IL, 60660","-87.66504768984908,41.98935040650929","111745801","R","17","031","030500","1004"
"63","5826 N GLENWOOD, CHICAGO, IL, 60660","Match","Non_Exact","5826 N GLENWOOD AVE, CHICAGO, IL, 60660","-87.66514793452961,41.9875415345623","605178645","L","17","031","030500","2008"
"64","1348 W ARDMORE, CHICAGO, IL, 60660","Match","Non_Exact","1348 W ARDMORE AVE, CHICAGO, IL, 60660","-87.66414354690215,41.988159635975364","605179180","R","17","031","030500","1012"
"65","5935 N GLENWOOD, CHICAGO, IL, 60660","Match","Non_Exact","5935 N GLENWOOD AVE, CHICAGO, IL, 60660","-87.6650674992701,41.99006827459618","616788898","R","17","031","030500","1003"
"66","5951 N GLENWOOD, CHICAGO, IL, 60660","Match","Non_Exact","5951 N GLENWOOD AVE, CHICAGO, IL, 60660","-87.66507261278122,41.99032182865801","616788898","R","17","031","030500","1003"
"67","1255 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1255 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66227530179214,41.990838833203156","605179456","L","17","031","030500","1001"
"68","5943 N GLENWOOD, CHICAGO, IL, 60660","Match","Non_Exact","5943 N GLENWOOD AVE, CHICAGO, IL, 60660","-87.66507042357625,41.990194854009076","616788898","R","17","031","030500","1003"
"69","5943 N GLENWOOD, CHICAGO, IL, 60660","Match","Non_Exact","5943 N GLENWOOD AVE, CHICAGO, IL, 60660","-87.66507042357625,41.990194854009076","616788898","R","17","031","030500","1003"
"70","1258 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1258 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66255528490814,41.99095118838113","605179456","R","17","031","030200","2012"
"71","1243 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1243 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66190225160727,41.99084544612424","605179455","L","17","031","030500","1000"
"72","5850 N MAGNOLIA, CHICAGO, IL, 60660","Match","Non_Exact","5850 N MAGNOLIA AVE, CHICAGO, IL, 60660","-87.66157446964314,41.98832790916504","111745823","L","17","031","030500","1010"
"73","1259 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1259 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66230927076867,41.99083883320492","605179456","L","17","031","030500","1001"
"74","1314 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1314 W ELMDALE AVE, CHICAGO, IL, 60660","-87.6636783695131,41.990935827418866","111745787","R","17","031","030200","2012"
"75","1201 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1201 W ELMDALE AVE, CHICAGO, IL, 60660","-87.6603728178797,41.9908568330938","605179438","L","17","031","030200","2014"
"76","5915 N MAGNOLIA, CHICAGO, IL, 60660","Match","Non_Exact","5915 N MAGNOLIA AVE, CHICAGO, IL, 60660","-87.66145497513958,41.989465370554456","111745821","R","17","031","030500","1006"
"77","1333 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1333 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66354701113454,41.99082362579219","111745787","L","17","031","030500","1002"
"78","1332 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1332 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66398073906277,41.99093024522813","111745787","R","17","031","030200","2012"
"79","5858 N MAGNOLIA, CHICAGO, IL, 60660","Match","Non_Exact","5858 N MAGNOLIA AVE, CHICAGO, IL, 60660","-87.66157719498494,41.9884387401965","111745823","L","17","031","030500","1010"
"100","5824 N LAKEWOOD, CHICAGO, IL, 60660","No_Match"
"101","5865 N MAGNOLIA, CHICAGO, IL, 60660","Match","Non_Exact","5865 N MAGNOLIA AVE, CHICAGO, IL, 60660","-87.66142468144909,41.98850713497757","111745823","R","17","031","030500","1009"
"102","5865 N MAGNOLIA, CHICAGO, IL, 60660","Match","Non_Exact","5865 N MAGNOLIA AVE, CHICAGO, IL, 60660","-87.66142468144909,41.98850713497757","111745823","R","17","031","030500","1009"
"103","5820 N MAGNOLIA, CHICAGO, IL, 60660","Match","Non_Exact","5820 N MAGNOLIA AVE, CHICAGO, IL, 60660","-87.66155057328774,41.987561782736236","111745824","L","17","031","030500","3000"
"104","1331 W ROSEDALE, CHICAGO, IL, 60660","Match","Non_Exact","1331 W ROSEDALE AVE, CHICAGO, IL, 60660","-87.66376922682463,41.988964650368075","605179229","L","17","031","030500","1011"
"105","5815 N MAGNOLIA, CHICAGO, IL, 60660","Match","Non_Exact","5815 N MAGNOLIA AVE, CHICAGO, IL, 60660","-87.66139048362754,41.98737358218955","111745824","R","17","031","030500","1009"
"106","5860 N MAGNOLIA, CHICAGO, IL, 60660","Match","Non_Exact","5860 N MAGNOLIA AVE, CHICAGO, IL, 60660","-87.6615778763204,41.98846644795435","111745823","L","17","031","030500","1010"
"80","1345 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1345 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66382675439127,41.990818461316394","111745787","L","17","031","030500","1002"
"107","1314 W ROSEDALE, CHICAGO, IL, 60660","Match","Non_Exact","1314 W ROSEDALE AVE, CHICAGO, IL, 60660","-87.6634522952719,41.98908270832635","605179229","R","17","031","030500","1004"
"81","1330 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1330 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66394714244615,41.99093086547157","111745787","R","17","031","030200","2012"
"108","5832 N MAGNOLIA, CHICAGO, IL, 60660","Match","Non_Exact","5832 N MAGNOLIA AVE, CHICAGO, IL, 60660","-87.66156133400204,41.98790337649041","111745824","L","17","031","030500","3000"
"82","1315 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1315 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66312928499889,41.99082983325235","111745787","L","17","031","030500","1002"
"109","1344 W ROSEDALE, CHICAGO, IL, 60660","Match","Non_Exact","1344 W ROSEDALE AVE, CHICAGO, IL, 60660","-87.66401908486006,41.989076530814145","605179229","R","17","031","030500","1004"
"83","1338 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1338 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66408152891267,41.99092838449769","111745787","R","17","031","030200","2012"
"84","1324 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1324 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66384635259618,41.99093272620178","111745787","R","17","031","030200","2012"
"85","1242 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1242 W ELMDALE AVE, CHICAGO, IL, 60660","-87.6619271340964,41.99095950383611","605179455","R","17","031","030200","2012"
"86","1223 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1223 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66123679705572,41.99084986143657","605179439","L","17","031","030200","2013"
"87","1341 W ELMDALE, CHICAGO, IL, 60660","Match","Non_Exact","1341 W ELMDALE AVE, CHICAGO, IL, 60660","-87.66373350663906,41.99082018280831","111745787","L","17","031","030500","1002"
